"dog_id","dog_id_cohort","cohort","elab_id","run_order","prep_batch","run","DOC","DOB","age","weight_at_DOC","lifestage_at_DOC","size_at_DOC","sex","sterilization_status","pure_or_mixed","breed_1","breed_2","graded_hemolysis","elapse_DOC_LOG","serum_temp","hours_fasting","Division","state","st_zip","complete_survey_pull","diet_survey","comprehensive_diet_complete","DRdiet_survey","BCS","SampleID","SampleName","elab_idX"
84002,"84002_precision_1_arm_1","Precision 1",18508196,104,16,4,"2022-08-08","2020-05-28",2.19275461380725,19.595190384,"Young","Medium",0,1,1,18,NA,0,22.3408333333333,20.2,17,"Division 2: Middle Atlantic","NY",10009,"FUP1","FUP1 diet","FUP2","FUP1",5,"X104","84002_","X18508196"
84008,"84008_precision_1_arm_1","Precision 1",17731160,173,12,3,"2022-06-08","2019-02-10",3.31909318751424,25.85476509,"Young","Standard",0,1,1,153,NA,0,24.5677777777778,20.3,13,"Division 4: West North Central","MN",55431,"FUP1","FUP1 diet","FUP2","FUP1",5,"X173","84008_","X17731160"
84059,"84059_precision_1_arm_1","Precision 1",19023266,216,19,4,"2022-09-12","2019-10-21",2.88995215311005,26.30835746,"Young","Standard",0,1,1,32,NA,1,46.0972222222222,21.4,21,"Division 5: South Atlantic","SC",29745,"FUP1","FUP1 diet","FUP2","FUP1",4,"X216","84059_","X19023266"
84269,"84269_precision_1_arm_1","Precision 1",19398399,245,20,4,"2022-10-19","2016-05-25",6.39234449760766,24.94758035,"Mature","Standard",1,1,1,202,NA,2,23.2763888888889,22.8,17,"Division 3: East North Central","OH",45241,"FUP2","FUP1 diet","FUP2","FUP1",5,"X245","84269_","X19398399"
84325,"84325_precision_1_arm_1","Precision 1",16393519,30,8,3,"2022-03-07","2019-10-31",2.34597858282069,12.020197805,"Young","Medium",0,1,1,134,NA,1,28.1891666666667,12.5,15,"Division 3: East North Central","MI",49341,"FUP1","FUP1 diet","FUP2","FUP1",4,"X30","84325_","X16393519"
84391,"84391_precision_1_arm_1","Precision 1",17625941,283,21,4,"2022-06-01","2020-04-30",2.08339029391661,22.22602613,"Young","Large",1,0,1,120,NA,2,26.8372222222222,22.1,24,"Division 5: South Atlantic","FL",32606,"FUP1","FUP1 diet","FUP2","FUP1",5,"X283","84391_","X17625941"
84457,"84457_precision_1_arm_1","Precision 1",22536062,314,29,5,"2023-04-20","2019-11-15",3.42298929141034,25.40117272,"Mature","Large",1,1,2,146,999,0,23.6191666666667,13.3,13,"Division 1: New England","CT",6040,"FUP2","FUP2 comp","FUP2","FUP2",5,"X314","84457_","X22536062"
84533,"84533_precision_1_arm_1","Precision 1",19682171,19,22,5,"2022-11-09","2020-07-23",2.29403053087264,9.298643585,"Young","Toy",1,1,1,70,NA,2,22.0375,16.8,21,"Division 6: East South Central","TN",37659,"FUP1","FUP1 diet","FUP2","FUP1",5,"X19","84533_","X19682171"
84841,"84841_precision_1_arm_1","Precision 1",15554926,76,5,2,"2021-12-16","2020-06-15",1.50113921166553,21.77243376,"Young","Standard",0,0,2,114,153,0,19.4766666666667,10.3,3,"Division 7: West South Central","TX",79936,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X76","84841_","X15554926"
84950,"84950_precision_1_arm_1","Precision 1",16036354,95,6,2,"2022-02-01","2020-07-13",1.55308726361358,8.346099608,"Young","Toy",0,1,2,196,18,0,142.991111111111,13.1,15,"Division 9: Pacific","WA",98245,"FUP1","FUP1 diet","FUP2","FUP1",5,"X95","84950_","X16036354"
85057,"85057_precision_1_arm_1","Precision 1",17795237,233,13,3,"2022-06-14","2019-03-08",3.26441102756892,26.30835746,"Young","Standard",1,1,1,195,NA,0,21.4611111111111,19.9,14,"Division 8: Mountain","NM",87144,"FUP1","FUP1 diet","FUP2","FUP1",3,"X233","85057_","X17795237"
85064,"85064_precision_1_arm_1","Precision 1",17868107,203,13,3,"2022-06-20","2017-05-24",5.0663021189337,31.7514659,"Mature","Large",0,1,1,153,NA,0,24.6122222222222,20.1,18,"Division 7: West South Central","TX",75034,"FUP1","FUP1 diet","FUP2","FUP1",5,"X203","85064_","X17868107"
85082,"85082_precision_1_arm_1","Precision 1",17892155,35,14,4,"2022-06-22","2016-12-31",5.46536796536797,30.84428116,"Mature","Large",0,1,2,153,999,0,25.6775,25.3,16,"Division 7: West South Central","TX",76049,"FUP1","FUP1 diet","FUP2","FUP1",5,"X35","85082_","X17892155"
85199,"85199_precision_1_arm_1","Precision 1",17606453,287,21,4,"2022-05-31","2015-06-10",6.96377306903623,19.05087954,"Mature","Medium",0,1,2,27,120,1,25.2216666666667,21.1,3,"Division 6: East South Central","MS",38655,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X287","85199_","X17606453"
85251,"85251_precision_1_arm_1","Precision 1",18270266,50,15,4,"2022-07-20","2020-04-15",2.25837320574163,23.58680324,"Young","Large",0,1,1,120,NA,0,47.4655555555556,23.1,12,"Division 3: East North Central","OH",44107,"FUP1","FUP1 diet",NA,"FUP1",NA,"X50","85251_","X18270266"
85296,"85296_precision_1_arm_1","Precision 1",17790503,234,13,3,"2022-06-14","2017-06-30",4.94873547505126,12.24699399,"Mature","Medium",0,1,1,110,NA,0,24.7002777777778,23.4,14,"Division 1: New England","CT",6790,"FUP1","FUP1 diet",NA,"FUP1",3,"X234","85296_","X17790503"
85432,"85432_precision_1_arm_1","Precision 1",16787725,49,9,3,"2022-04-04","2020-03-26",2.02050580997949,45.359237,"Young","Giant",0,0,1,124,NA,0,26.0997222222222,18.9,13,"Division 7: West South Central","OK",74464,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X49","85432_","X16787725"
85504,"85504_precision_1_arm_1","Precision 1",20327891,73,23,5,"2022-12-08","2015-05-11",7.56812485759854,6.985322498,"Mature","Toy",0,1,2,276,231,0,23.3775,20.6,24,"Division 8: Mountain","CO",80007,"FUP2","FUP1 diet","FUP2","FUP1",5,"X73","85504_","X20327891"
85517,"85517_precision_1_arm_1","Precision 1",17706683,171,12,3,"2022-06-06","2018-01-06",4.40726817042607,6.80388555,"Mature","Toy",1,1,2,228,276,1,28.0363888888889,22.9,14,"Division 4: West North Central","NE",69101,"FUP1","FUP1 diet","FUP2","FUP1",5,"X171","85517_","X17706683"
85564,"85564_precision_1_arm_1","Precision 1",19371468,256,20,4,"2022-10-17","2019-03-17",3.58168147641832,8.16466266,"Young","Toy",1,1,1,38,NA,0,26.1030555555556,14.6,14,"Division 7: West South Central","TX",76021,"FUP1","FUP1 diet","FUP2","FUP1",5,"X256","85564_","X19371468"
85576,"85576_precision_1_arm_1","Precision 1",18715400,152,17,4,"2022-08-24","2012-05-07",10.282980177717,18.59728717,"Mature","Medium",1,1,1,46,NA,2,25.03,22.7,16,"Division 9: Pacific","OR",97133,"FUP1","FUP1 diet","FUP2","FUP1",5,"X152","85576_","X18715400"
85756,"85756_precision_1_arm_1","Precision 1",16814342,70,9,3,"2022-04-06","2013-06-18",8.78742310321258,34.47302012,"Mature","Large",1,1,2,136,153,0,28.8186111111111,14.1,18,"Division 5: South Atlantic","SC",29356,"FUP1","FUP1 diet","FUP2","FUP1",4,"X70","85756_","X16814342"
85798,"85798_precision_1_arm_1","Precision 1",17795339,226,13,3,"2022-06-14","2015-11-19",6.55901116427432,30.84428116,"Mature","Large",1,1,2,16,12,0,23.5933333333333,17.8,14,"Division 5: South Atlantic","FL",33563,"FUP1","FUP1 diet","FUP2","FUP1",5,"X226","85798_","X17795339"
85878,"85878_precision_1_arm_1","Precision 1",17135492,137,11,3,"2022-05-02","2019-11-15",2.45784916837548,9.52543977,"Young","Toy",1,0,1,141,NA,2,27.1902777777778,22,12,"Division 5: South Atlantic","MD",20879,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X137","85878_","X17135492"
86416,"86416_precision_1_arm_1","Precision 1",16514905,141,7,2,"2022-03-16","2019-06-20",2.73410799726589,19.95806428,"Young","Standard",0,1,1,115,NA,0,30.22,11.8,13,"Division 3: East North Central","WI",53001,"FUP1","FUP1 diet","FUP2","FUP1",5,"X141","86416_","X16514905"
86476,"86476_precision_1_arm_1","Precision 1",18694541,133,17,4,"2022-08-22","2020-04-25",2.32125768967874,34.92661249,"Young","Large",0,1,1,114,NA,0,26.1211111111111,13.9,24,"Division 8: Mountain","AZ",85037,"FUP1","FUP1 diet",NA,"HLES",4,"X133","86476_","X18694541"
86524,"86524_precision_1_arm_1","Precision 1",16958861,97,10,3,"2022-04-19","2019-10-19",2.49624060150376,33.11224301,"Young","Standard",1,0,1,82,NA,0,26.4172222222222,17.4,16,"Division 8: Mountain","CO",80305,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X97","86524_","X16958861"
86624,"86624_precision_1_arm_1","Precision 1",16831562,43,9,3,"2022-04-07","2019-11-21",2.37309182046024,18.1436948,"Young","Standard",0,1,1,195,NA,0,26.7227777777778,16.1,12,"Division 1: New England","ME",4538,"FUP1","FUP1 diet",NA,"FUP1",4.5,"X43","86624_","X16831562"
86675,"86675_precision_1_arm_1","Precision 1",17489636,311,21,4,"2022-05-23","2017-06-25",4.90225563909774,18.1436948,"Mature","Medium",0,1,2,109,153,0,68.7405555555556,21,21,"Division 2: Middle Atlantic","NY",13057,"FUP1","FUP1 diet","FUP2","FUP1",5,"X311","86675_","X17489636"
86722,"86722_precision_1_arm_1","Precision 1",17315030,194,12,3,"2022-05-16","2019-08-09",2.76418318523582,27.2155422,"Young","Large",0,1,1,114,NA,0,26.3161111111111,20.3,16,"Division 6: East South Central","TN",38462,"FUP1","FUP1 diet",NA,"FUP1",NA,"X194","86722_","X17315030"
86795,"86795_precision_1_arm_1","Precision 1",17832296,206,13,3,"2022-06-16","2020-02-15",2.32934609250399,15.42214058,"Young","Medium",0,1,2,87,11,0,28.6477777777778,16.1,12,"Division 1: New England","MA",2026,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X206","86795_","X17832296"
86868,"86868_precision_1_arm_1","Precision 1",19152465,214,19,4,"2022-09-26","2015-04-15",7.43950786056049,10.976935354,"Mature","Toy",1,1,1,226,NA,2,21.9880555555556,20.9,12,"Division 5: South Atlantic","VA",22812,"FUP1","FUP1 diet","FUP2","FUP1",6,"X214","86868_","X19152465"
87040,"87040_precision_1_arm_1","Precision 1",16079737,97,6,2,"2022-02-07","2015-01-15",7.053998632946,24.49398798,"Mature","Large",0,1,1,153,NA,0,27.3686111111111,10.2,17,"Division 2: Middle Atlantic","NY",13746,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X97","87040_","X16079737"
87278,"87278_precision_1_arm_1","Precision 1",17481623,306,21,4,"2022-05-23","2017-09-17",4.67259056732741,8.61825503,"Mature","Toy",1,1,1,266,NA,2,28.9675,20.6,12,"Division 3: East North Central","MI",49004,"FUP1","FUP1 diet","FUP2","FUP1",5,"X306","87278_","X17481623"
87304,"87304_precision_1_arm_1","Precision 1",21264247,134,25,5,"2023-02-06","2019-10-31",3.26463886990203,29.48350405,"Mature","Large",1,1,1,153,NA,0,29.0419444444444,15.4,12,"Division 2: Middle Atlantic","NY",10504,"FUP2","FUP2 comp","FUP2","FUP2",5,"X134","87304_","X21264247"
87319,"87319_precision_1_arm_1","Precision 1",16659616,137,7,2,"2022-03-21","2011-08-16",10.580997949419,19.05087954,"Mature","Toy",1,1,1,168,NA,3,76.4275,15.8,15,"Division 3: East North Central","IN",47250,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X137","87319_","X16659616"
87407,"87407_precision_1_arm_1","Precision 1",16316647,2,8,3,"2022-02-28","2020-07-15",1.62143996354523,24.94758035,"Young","Standard",1,0,1,195,NA,0,52.8911111111111,16.6,14,"Division 5: South Atlantic","SC",29812,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X2","87407_","X16316647"
87709,"87709_precision_1_arm_1","Precision 1",17480972,310,21,4,"2022-05-23","2019-12-09",2.44964684438369,38.55535145,"Young","Large",1,1,1,120,NA,0,28.4411111111111,20.6,13,"Division 2: Middle Atlantic","NJ",8008,"FUP1","FUP1 diet","FUP2","HLES",NA,"X310","87709_","X17480972"
87852,"87852_precision_1_arm_1","Precision 1",17541893,291,21,4,"2022-05-26","2017-02-21",5.24937343358396,8.16466266,"Mature","Toy",1,1,1,223,NA,1,27.8352777777778,15,24,"Division 2: Middle Atlantic","PA",16823,"FUP1","FUP1 diet","FUP2","FUP1",4,"X291","87852_","X17541893"
87877,"87877_precision_1_arm_1","Precision 1",18219638,60,15,4,"2022-07-18","2016-09-25",5.80177717019822,4.5359237,"Mature","Toy",0,1,2,130,228,3,28.3508333333333,24.4,12,"Division 3: East North Central","WI",54639,"FUP1","FUP1 diet","FUP2","FUP1",4,"X60","87877_","X18219638"
88195,"88195_precision_1_arm_1","Precision 1",18362033,90,16,4,"2022-07-27","2018-05-08",4.21326042378674,14.288159655,"Mature","Medium",1,1,1,165,NA,1,25.6241666666667,25.3,17,"Division 4: West North Central","IA",52577,"FUP1","FUP1 diet","FUP2","FUP1",5,"X90","88195_","X18362033"
88226,"88226_precision_1_arm_1","Precision 1",20581526,82,24,5,"2023-01-03","2019-12-26",3.01845522898154,21.046685968,"Mature","Medium",1,1,2,153,999,3,27.9447222222222,21.9,12,"Division 2: Middle Atlantic","NJ",8050,"FUP2","FUP2 comp","FUP2","FUP2",6,"X82","88226_","X20581526"
88260,"88260_precision_1_arm_1","Precision 1",20469791,76,23,5,"2022-12-19","2019-10-13",3.17988152198678,15.648936765,"Mature","Standard",0,0,1,195,NA,0,47.7686111111111,20.1,29,"Division 4: West North Central","MN",56601,"FUP2","FUP2 comp","FUP2","FUP2",5,"X76","88260_","X20469791"
88462,"88462_precision_1_arm_1","Precision 1",16455970,100,6,2,"2022-03-09","2019-10-02",2.43073593073593,16.32932532,"Young","Medium",0,1,2,162,999,0,31.4541666666667,11.8,17,"Division 5: South Atlantic","NC",27009,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X100","88462_","X16455970"
88487,"88487_precision_1_arm_1","Precision 1",17834549,218,13,3,"2022-06-16","2019-02-01",3.36557302346776,6.168856232,"Young","Toy",1,1,2,74,195,2,23.3080555555556,24.5,16,"Division 7: West South Central","TX",77406,"FUP1","FUP1 diet","FUP2","FUP1",5,"X218","88487_","X17834549"
88573,"88573_precision_1_arm_1","Precision 1",17150030,131,11,3,"2022-05-03","2009-03-15",13.1155160628845,15.42214058,"Mature","Medium",1,1,2,246,11,0,26.2108333333333,18.4,13,"Division 4: West North Central","MN",56560,"HLES","HLES diet","FUP2","HLES",NA,"X131","88573_","X17150030"
88827,"88827_precision_1_arm_1","Precision 1",19383099,248,20,4,"2022-10-18","2019-09-28",3.05126452494874,31.7514659,"Mature","Large",1,1,2,124,999,0,26.1883333333333,10.3,16,"Division 5: South Atlantic","NC",28027,"FUP1","FUP1 diet","FUP2","FUP1",3,"X248","88827_","X19383099"
88957,"88957_precision_1_arm_1","Precision 1",17335169,163,12,3,"2022-05-17","2015-09-09",6.67669172932331,4.762719885,"Mature","Toy",0,1,2,168,196,0,21.2125,17.6,8,"Division 1: New England","VT",5602,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X163","88957_","X17335169"
89034,"89034_precision_1_arm_1","Precision 1",18993452,217,19,4,"2022-09-12","2017-12-21",4.71895648211438,21.77243376,"Mature","Standard",0,1,2,260,230,0,27.2052777777778,18.2,15,"Division 3: East North Central","OH",45150,"FUP1","FUP1 diet","FUP2","FUP1",5,"X217","89034_","X18993452"
89155,"89155_precision_1_arm_1","Precision 1",18618941,147,17,4,"2022-08-16","2019-04-17",3.32740943267259,19.50447191,"Young","Medium",0,1,2,180,27,0,22.5061111111111,20.6,5,"Division 2: Middle Atlantic","PA",15228,"FUP1","FUP1 diet","FUP2","FUP1",5,"X147","89155_","X18618941"
89180,"89180_precision_1_arm_1","Precision 1",17150123,149,11,3,"2022-05-02","2016-05-15",5.95488721804511,12.70058636,"Mature","Medium",0,1,2,87,27,0,44.7127777777778,22.1,21,"Division 5: South Atlantic","NC",27549,"FUP1","FUP1 diet",NA,"FUP1",NA,"X149","89180_","X17150123"
89236,"89236_precision_1_arm_1","Precision 1",18053738,21,14,4,"2022-07-06","2019-03-30",3.26452494873548,5.352389966,"Young","Toy",1,1,2,999,999,0,27.8936111111111,23.4,13,"Division 5: South Atlantic","GA",30813,"HLES","HLES diet",NA,"HLES",NA,"X21","89236_","X18053738"
89567,"89567_precision_1_arm_1","Precision 1",17828138,229,13,3,"2022-06-16","2018-09-11",3.75666438824334,25.85476509,"Mature","Standard",0,1,1,114,NA,0,94.3580555555556,28.7,14,"Division 5: South Atlantic","GA",31820,"FUP1","FUP1 diet",NA,"FUP1",5,"X229","89567_","X17828138"
89816,"89816_precision_1_arm_1","Precision 1",21025339,120,24,5,"2023-01-25","2012-10-03",10.2967646388699,53.433181186,"Senior","Giant",1,0,1,125,NA,0,24.5675,10.1,13,"Division 3: East North Central","IN",46260,"FUP2","FUP2 comp","FUP2","FUP2",6,"X120","89816_","X21025339"
89824,"89824_precision_1_arm_1","Precision 1",20195096,74,23,5,"2022-11-30","2016-04-20",6.60298473456368,12.473790175,"Mature","Medium",0,1,2,210,141,1,21.8097222222222,9.6,8,"Division 2: Middle Atlantic","NJ",7832,"FUP1","FUP1 diet","FUP2","FUP1",6,"X74","89824_","X20195096"
90098,"90098_precision_1_arm_1","Precision 1",22258790,250,28,5,"2023-04-04","2013-02-18",10.1078833447255,24.94758035,"Mature","Standard",0,1,2,120,195,0,28.8358333333333,19.7,12,"Division 1: New England","RI",2905,"FUP2","FUP2 comp","FUP2","FUP2",5,"X250","90098_","X22258790"
90261,"90261_precision_1_arm_1","Precision 1",17744507,230,13,3,"2022-06-09","2019-05-15",3.06493506493507,19.95806428,"Young","Medium",0,1,2,27,141,0,27.4719444444444,21,12,"Division 5: South Atlantic","NC",28655,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X230","90261_","X17744507"
90581,"90581_precision_1_arm_1","Precision 1",21648939,184,26,5,"2023-02-28","2017-11-30",5.23855092276145,7.484274105,"Mature","Toy",0,1,2,195,210,0,22.7272222222222,19.4,0,"Division 7: West South Central","LA",70115,"FUP2","FUP2 comp","FUP2","FUP2",NA,"X184","90581_","X21648939"
90635,"90635_precision_1_arm_1","Precision 1",19548734,299,21,4,"2022-10-27","2019-10-01",3.06766917293233,29.93709642,"Mature","Standard",1,1,1,153,NA,1,18.4516666666667,13.2,9,"Division 5: South Atlantic","MD",20850,"FUP1","FUP1 diet",NA,"FUP1",5,"X299","90635_","X19548734"
90802,"90802_precision_1_arm_1","Precision 1",17731253,231,13,3,"2022-06-08","2019-10-11",2.65481886534518,16.32932532,"Young","Medium",0,1,2,999,999,0,24.6433333333333,12,14,"Division 3: East North Central","MI",49464,"FUP1","FUP1 diet","FUP2","FUP1",4,"X231","90802_","X17731253"
91032,"91032_precision_1_arm_1","Precision 1",23941451,549,35,5,"2023-07-18","2017-06-10",6.09432672590567,29.755659472,"Mature","Large",1,1,1,153,NA,0,27.8183333333333,16.9,13,"Division 2: Middle Atlantic","PA",16851,"FUP2","FUP2 comp","FUP2","FUP2",5,"X549","91032_","X23941451"
91566,"91566_precision_1_arm_1","Precision 1",16271665,65,9,3,"2022-02-23","2020-02-01",2.05878332194122,17.69010243,"Young","Medium",0,1,2,153,144,1,47.9408333333333,9.6,18,"Division 3: East North Central","WI",53711,"FUP1","FUP1 diet","FUP2","FUP1",4,"X65","91566_","X16271665"
91720,"91720_precision_1_arm_1","Precision 1",18508301,109,16,4,"2022-08-08","2017-09-25",4.86124401913876,14.51495584,"Mature","Toy",1,1,1,227,NA,0,22.1369444444444,21.4,19,"Division 2: Middle Atlantic","PA",15147,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X109","91720_","X18508301"
92112,"92112_precision_1_arm_1","Precision 1",17094974,142,11,3,"2022-04-26","2019-10-02",2.56185919343814,30.39068879,"Young","Large",0,1,2,12,153,0,72.7975,21.6,12,"Division 3: East North Central","WI",53593,"FUP1","FUP1 diet",NA,"FUP1",5,"X142","92112_","X17094974"
92128,"92128_precision_1_arm_1","Precision 1",14161309,28,2,1,"2021-08-16","2012-10-15",8.82296650717703,35.38020486,"Mature","Large",0,1,2,114,7,2,28.6111111111111,17.8,11,"Division 8: Mountain","AZ",85028,"HLES","HLES diet","FUP2","HLES",NA,"X28","92128_","X14161309"
92233,"92233_precision_1_arm_1","Precision 1",16727806,75,9,3,"2022-03-29","2019-06-15",2.78332194121668,44.45205226,"Young","Giant",0,1,2,243,124,0,47.5325,21.9,15,"Division 7: West South Central","TX",75009,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X75","92233_","X16727806"
92757,"92757_precision_1_arm_1","Precision 1",16399063,3,8,3,"2022-03-07","2020-10-15",1.38904078377763,25,"Puppy","Standard",1,0,2,120,195,1,26.1505555555556,12.4,12,"Division 7: West South Central","TX",78628,"HLES","HLES diet",NA,"HLES",NA,"X3","92757_","X16399063"
93029,"93029_precision_1_arm_1","Precision 1",21450577,147,25,5,"2023-02-15","2019-04-11",3.8442697653224,16.78291769,"Mature","Medium",1,1,2,16,27,0,26.3402777777778,14.4,15,"Division 6: East South Central","TN",37212,"FUP1","FUP1 diet",NA,"FUP1",5,"X147","93029_","X21450577"
93416,"93416_precision_1_arm_1","Precision 1",20869129,85,24,5,"2023-01-17","2020-07-23",2.48268398268398,24.811502639,"Young","Standard",1,1,2,177,211,3,26.0333333333333,17.7,12,"Division 3: East North Central","OH",43016,"FUP1","FUP1 diet","FUP2","FUP1",5,"X85","93416_","X20869129"
93623,"93623_precision_1_arm_1","Precision 1",21817230,208,27,5,"2023-03-08","2019-10-15",3.39040783777626,40.006847034,"Mature","Large",1,0,1,212,NA,0,24.2191666666667,17.2,20,"Division 3: East North Central","OH",43224,"FUP2","FUP2 comp","FUP2","FUP1",5,"X208","93623_","X21817230"
93767,"93767_precision_1_arm_1","Precision 1",23106901,392,31,5,"2023-05-23","2020-03-15",3.1825017088175,36.514185785,"Mature","Large",0,0,1,212,NA,0,28.3911111111111,22.1,14,"Division 3: East North Central","OH",43123,"FUP2","FUP2 comp","FUP2","FUP1",6,"X392","93767_","X23106901"
94033,"94033_precision_1_arm_1","Precision 1",17728049,235,13,3,"2022-06-08","2019-02-15",3.30542264752791,29.48350405,"Young","Large",1,1,1,264,NA,0,25.5166666666667,16.9,24,"Division 3: East North Central","MI",49503,"HLES","HLES diet",NA,"HLES",NA,"X235","94033_","X17728049"
94344,"94344_precision_1_arm_1","Precision 1",20977345,89,24,5,"2023-01-24","2020-09-14",2.35691501480975,34.01942775,"Young","Large",1,0,1,153,NA,0,23.2127777777778,10.8,15,"Division 9: Pacific","OR",97016,"FUP1","FUP1 diet","FUP2","FUP1",5,"X89","94344_","X20977345"
94367,"94367_precision_1_arm_1","Precision 1",16650799,155,7,2,"2022-03-23","2020-06-11",1.77717019822283,19.323034962,"Young","Standard",0,0,1,34,NA,0,29.8780555555556,12,15,"Division 5: South Atlantic","FL",34715,"FUP1","FUP1 diet","FUP2","HLES",4,"X155","94367_","X16650799"
94533,"94533_precision_1_arm_1","Precision 1",16811555,67,9,3,"2022-04-06","2020-06-15",1.80451127819549,35.38020486,"Young","Large",0,1,2,230,153,0,50.6338888888889,19.1,12,"Division 5: South Atlantic","NC",27516,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X67","94533_","X16811555"
